customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,call_drop_rate,data_usage_gb,throughput_Mbps,total_complaints,resolved_complaints,unresolved_complaints,Churn_Label,tenure_group
5789-LDFXO,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.6,592.65,No,0.02572843822843823,9.195273437500001,25.5575,11,3.0,8.0,0,13–24
0508-OOLTO,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,135.75,No,0.05686612364243943,11.983017578125,27.205833333333334,5,0.0,5.0,0,0–12
2984-TBYKU,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),104.9,7732.65,No,0.014467592592592593,9.99197265625,24.429166666666664,11,5.0,6.0,0,61+
9822-WMWVG,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.5,4282.4,No,0.009941520467836256,8.101357421874999,28.191666666666666,6,1.0,5.0,0,25–48
2391-SOORI,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.35,219.65,Yes,0.024002849002849002,7.240927734375,31.011666666666667,19,6.0,13.0,1,0–12
9040-KZVWO,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),75.5,2018.1,No,0.024465811965811966,9.635576171875,26.395833333333332,13,6.0,7.0,0,25–48
2645-QTLMB,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,669.0,Yes,0.0377479646829492,10.826337890625,29.703333333333333,10,2.0,8.0,1,0–12
4806-HIPDW,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,68.95,Yes,0.019728535353535356,11.31818359375,32.2075,10,2.0,8.0,1,0–12
1548-ARAGG,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.5,224.85,No,0.047879195537864266,8.791845703125,28.950833333333335,13,2.0,11.0,0,0–12
6339-RZCBJ,Male,0,No,No,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),78.9,3771.5,No,0.020833333333333332,10.931533203125,23.264166666666668,12,5.0,7.0,0,25–48
4424-TKOPW,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,196.75,Yes,0.016826923076923076,10.4942578125,29.0625,12,2.0,10.0,1,0–12
4415-WNGVR,Female,1,Yes,No,12,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.2,943.85,No,0.0043859649122807015,10.74384765625,32.44416666666667,8,1.0,7.0,0,0–12
2522-AHJXR,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.45,6572.85,No,0.033277906304222095,6.62681640625,32.681666666666665,10,2.0,8.0,0,49–60
0412-UCCNP,Male,0,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,59.2,3175.85,No,0.06222187040685492,8.99103515625,30.912499999999998,18,3.0,15.0,0,49–60
1816-FLZDK,Male,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,29.15,29.15,No,0.027822293447293447,11.164462890625,23.454166666666666,16,4.0,12.0,0,0–12
7096-UCLNH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0.030472147248463036,9.527451171875,30.190833333333334,6,2.0,4.0,0,0–12
8443-ZRDBZ,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,318.9,Yes,0.02372685185185185,6.978789062500001,30.7775,11,2.0,9.0,1,0–12
9136-ALYBR,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,24.45,Yes,0.01752136752136752,10.75748046875,28.598333333333333,11,3.0,8.0,1,0–12
4615-PIVVU,Female,0,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),66.5,2762.75,No,0.06582133144633144,9.34326171875,18.608333333333334,18,5.0,13.0,0,25–48
8885-QSQBX,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.55,49.55,No,0.05911044973544973,12.361962890625,26.570833333333336,9,2.0,7.0,0,0–12
7479-NITWS,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.35,631.85,Yes,0.030723905723905723,9.044111328125,27.636666666666667,7,1.0,6.0,1,0–12
8617-ENBDS,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.6,232.5,No,0.030357142857142857,6.792646484375,30.055833333333336,6,1.0,5.0,0,0–12
9385-NXKDA,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.65,5919.35,No,0.021296296296296296,9.81130859375,25.736666666666665,5,3.0,2.0,0,61+
0430-IHCDJ,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.0,749.25,No,0.015327380952380953,10.699638671875,29.249166666666667,12,2.0,10.0,0,13–24
2959-MJHIC,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.35,307.4,Yes,0.016826923076923076,9.158125,28.689166666666665,20,3.0,17.0,1,0–12
6674-KVJHG,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.2,245.15,No,0.004166666666666667,9.58697265625,26.870833333333334,13,2.0,11.0,0,0–12
1814-DKOLC,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.45,134.75,No,0.024577886710239652,11.993623046875001,26.040000000000003,14,3.0,11.0,0,0–12
4201-JMNGR,Female,1,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.8,55.8,Yes,0.030695611577964518,8.287509765625,31.679166666666664,11,3.0,8.0,1,0–12
9351-HXDMR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.9,8240.85,No,0.009837962962962963,9.45615234375,32.1725,8,1.0,7.0,0,61+
3537-HPKQT,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.75,4266.4,No,0.027248677248677248,9.04525390625,29.109166666666667,11,2.0,9.0,0,49–60
2129-ALKBS,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.2,1077.5,No,0.028137132045800775,10.88828125,29.625833333333333,19,4.0,15.0,0,25–48
5821-MMEIL,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1115.6,No,0.019129554655870445,7.8357910156249995,28.162499999999998,15,1.0,14.0,0,49–60
5960-WPXQM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.05,79.05,Yes,0.02291666666666667,8.4296875,30.9275,9,1.0,8.0,1,0–12
0684-AOSIH,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,95.0,Yes,0.011904761904761904,10.454853515625,29.474999999999998,9,1.0,8.0,1,0–12
8260-NGFNY,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.2,25.2,Yes,0.017401960784313726,9.152080078125,28.239166666666666,8,3.0,5.0,1,0–12
1309-XGFSN,Male,1,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.85,4079.55,No,0.04262866762866763,7.02,21.008333333333333,19,4.0,15.0,0,49–60
1866-RZZQS,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.4,4187.75,Yes,0.018518518518518517,7.346259765625,20.265,20,4.0,16.0,1,25–48
6968-URWQU,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,No,0.01364522417153996,8.1287109375,28.63,7,3.0,4.0,0,25–48
4742-TXUEX,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,890.5,No,0.025462962962962965,9.04267578125,32.54083333333333,14,4.0,10.0,0,25–48
9631-XEYKE,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,137.25,No,0.032897691905044844,8.405791015625,23.71666666666667,17,3.0,14.0,0,0–12
8631-NBHFZ,Male,1,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.4,5154.6,Yes,0.004629629629629629,10.31439453125,25.1975,7,2.0,5.0,1,61+
1335-MXCSE,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),55.25,3119.9,No,0.03730936819172113,10.287138671875,24.34,7,1.0,6.0,0,49–60
8873-TMKGR,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.1,529.5,No,0.03333333333333333,10.400400390625,28.373333333333335,13,1.0,12.0,0,25–48
8800-JOOCF,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,966.55,No,0.0497641161727849,8.3934765625,24.75916666666667,10,3.0,7.0,0,0–12
1469-LBJQJ,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,6936.85,No,0.048245273245273244,11.762812499999999,28.9825,16,5.0,11.0,0,61+
4958-XCBDQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3496.3,Yes,0.03157860657860658,11.41376953125,30.14,6,1.0,5.0,1,25–48
8337-UPOAQ,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,Yes,0.02873168498168498,9.3871875,29.616666666666664,15,6.0,9.0,1,0–12
0064-YIJGF,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,1929.0,No,0.026785714285714284,8.736533203125001,27.95583333333333,13,5.0,8.0,0,25–48
2386-OWURY,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.3,5817.7,No,0.04440697331564205,10.10041015625,25.125833333333333,13,3.0,10.0,0,49–60
1725-IQNIY,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.75,6110.2,Yes,0.018315018315018316,10.4794921875,30.037499999999998,20,7.0,13.0,1,49–60
0310-VQXAM,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178.8,No,0.03604497354497354,13.0844921875,28.865,14,7.0,7.0,0,0–12
6598-RFFVI,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,28.3,Yes,0.021568627450980395,11.247470703125,30.7775,8,1.0,7.0,1,0–12
3453-RTHJQ,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,435.0,No,0.04575501253132832,9.2394140625,31.624166666666667,19,3.0,16.0,0,0–12
6712-OAWRH,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.25,2351.8,Yes,0.0375870231133389,11.975263671875,34.91416666666667,14,4.0,10.0,1,25–48
6278-FEPBZ,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,186.15,No,0.007575757575757576,9.24111328125,26.11916666666667,5,1.0,4.0,0,0–12
4280-DLSHD,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.75,445.85,No,0.05024801587301587,8.737919921875,28.66,19,6.0,13.0,0,0–12
1508-DFXCU,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.45,912.0,No,0.05965099715099715,10.13330078125,26.768333333333334,6,1.0,5.0,0,0–12
8614-VGMMV,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.1,679.55,Yes,0.02215909090909091,9.49826171875,26.265833333333333,5,1.0,4.0,1,13–24
7868-BGSZA,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.2,3581.6,No,0.031712962962962964,11.126435546875,30.876666666666665,6,0.0,6.0,0,25–48
2800-QQUSO,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,No,0.04173715538847118,11.724882812499999,27.32166666666667,17,3.0,14.0,0,25–48
2930-UOTMB,Female,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),65.25,1994.3,Yes,0.05326028138528138,10.45783203125,33.431666666666665,10,3.0,7.0,1,25–48
7973-DZRKH,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.95,5930.05,No,0.04110653099623688,8.172021484375,26.03833333333333,17,5.0,12.0,0,61+
5914-DVBWJ,Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.45,1505.85,Yes,0.0124777183600713,10.839521484375,31.050833333333333,18,2.0,16.0,1,13–24
7698-YFGEZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20.0,No,0.02326388888888889,9.624189453125,25.668333333333333,19,5.0,14.0,0,0–12
2533-QVMSK,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.1,5638.3,Yes,0.027777777777777776,9.776396484375,30.168333333333333,12,3.0,9.0,1,61+
9773-PEQBZ,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.85,797.25,No,0.028322440087145972,12.246796875000001,17.096666666666668,18,6.0,12.0,0,0–12
8644-XLFBW,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,Yes,0.03494152046783625,9.901015625,30.255,18,4.0,14.0,1,0–12
0650-BWOZN,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,1359.45,No,0.026260964912280704,8.33544921875,28.570833333333336,15,5.0,10.0,0,13–24
8625-AZYZY,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.65,2542.45,Yes,0.04991458704693999,8.997744140625,25.72,6,1.0,5.0,1,13–24
7785-RDVIG,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,54.7,No,0.010854341736694676,7.066572265625,25.7675,16,5.0,11.0,0,0–12
9602-WCXPI,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,989.05,No,0.050027981277981276,7.31216796875,29.982499999999998,20,5.0,15.0,0,49–60
2903-YYTBW,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.55,44.55,No,0.023015873015873017,9.124580078125,21.983333333333334,19,7.0,12.0,0,0–12
3620-MWJNE,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.45,87.3,No,0.026041666666666668,10.007314453125,22.944166666666664,11,1.0,10.0,0,0–12
8573-JGCZW,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.65,351.55,No,0.036271367521367524,9.137294921875,28.909166666666668,18,6.0,12.0,0,13–24
6837-HAEVO,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.0,7297.75,No,0.028935185185185185,10.260371093749999,27.291666666666668,10,1.0,9.0,0,61+
6701-YVNQG,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,6301.7,No,0.027417027417027413,7.520615234375001,28.046666666666667,11,5.0,6.0,0,61+
9306-CPCBC,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.25,210.3,Yes,0.02023809523809524,5.701123046875,25.36916666666667,12,3.0,9.0,1,0–12
4304-XUMGI,Male,1,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.15,3822.45,No,0.013235294117647059,11.204599609375,30.31,7,2.0,5.0,0,49–60
9504-YAZWB,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,1048.45,No,0.01184640522875817,9.019824218750001,24.772499999999997,14,3.0,11.0,0,49–60
8819-ZBYNA,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.1,6393.65,No,0.02013888888888889,8.6923828125,26.4425,11,2.0,9.0,0,49–60
6174-NRBTZ,Male,0,No,No,46,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),30.75,1489.3,No,0.03898234798970093,9.132119140625,35.0,16,4.0,12.0,0,25–48
9481-IEBZY,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.9,8061.5,No,0.029166666666666664,11.101689453125001,24.331666666666667,8,4.0,4.0,0,61+
1833-VGRUM,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,74.2,Yes,0.013131313131313133,10.413603515624999,25.626666666666665,19,8.0,11.0,1,0–12
6137-NICCO,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,518.75,No,0.017401960784313723,10.04626953125,28.5575,8,1.0,7.0,0,0–12
9065-ZCPQX,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.85,5763.15,No,0.05638153878285457,9.2048828125,27.011666666666667,8,0.0,8.0,0,61+
6402-EJMWF,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.3,238.5,No,0.017592592592592594,9.827822265625,27.300833333333333,13,6.0,7.0,0,0–12
3620-EHIMZ,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1031.7,No,0.04192612942612942,8.655927734375,26.535,15,5.0,10.0,0,49–60
3213-VVOLG,Male,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35,,No,0.05398774342272794,8.70037109375,28.094166666666666,5,1.0,4.0,0,
6870-ECSHE,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,34.8,No,0.008796296296296297,11.00634765625,26.406666666666666,19,3.0,16.0,0,0–12
8747-UDCOI,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1319.95,No,0.06216857581989161,10.416484375,26.208333333333332,5,1.0,4.0,0,61+
8374-XGEJJ,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0,4388.4,Yes,0.009531590413943355,6.718896484375,25.985833333333332,13,1.0,12.0,1,25–48
2656-TABEH,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,420.2,Yes,0.02134589947089947,8.43513671875,25.395833333333332,7,2.0,5.0,1,0–12
6946-LMSQS,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,89.05,2177.45,Yes,0.011111111111111112,9.531318359375,28.004166666666666,13,3.0,10.0,1,25–48
4626-OZDTJ,Female,0,Yes,No,51,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),78.65,3950.85,No,0.011742424242424243,12.482666015625,26.36,9,3.0,6.0,0,49–60
9169-BSVIN,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.75,827.05,No,0.017592592592592594,10.405126953125,27.319999999999997,15,5.0,10.0,0,0–12
2325-ZUSFD,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.1,3913.3,Yes,0.04692821798084956,11.032724609375,30.405,8,2.0,6.0,1,49–60
8194-PEEBY,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,533.5,No,0.03018971768971769,12.184785156250001,19.228333333333335,13,4.0,9.0,0,13–24
6872-HXFNF,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),58.35,3756.45,No,0.030695611577964518,9.446240234375,26.7975,6,1.0,5.0,0,61+
3932-CMDTD,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.65,443.9,Yes,0.03356481481481482,9.690439453125,26.518333333333334,14,2.0,12.0,1,0–12
7714-YXSMB,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,2599.95,No,0.054375866508219454,10.480986328124999,20.699166666666667,13,4.0,9.0,0,25–48
8387-UGUSU,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,284.3,No,0.02305764411027569,8.776142578125,22.005,13,4.0,9.0,0,13–24
1080-BWSYE,Male,1,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.65,1740.8,No,0.013425925925925924,8.96421875,24.319999999999997,19,5.0,14.0,0,61+
4039-HEUNW,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.5,3436.1,Yes,0.027645502645502643,9.45576171875,22.40833333333333,8,1.0,7.0,1,25–48
1194-HVAIF,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.0,2462.55,No,0.036259184285500075,9.037480468750001,32.660833333333336,19,4.0,15.0,0,25–48
0812-WUPTB,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.85,70.85,Yes,0.043427093059446004,8.006435546875,30.010833333333334,6,1.0,5.0,1,0–12
3594-UVONA,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),85.95,3110.1,Yes,0.02247293148028442,11.1664453125,31.911666666666665,16,4.0,12.0,1,25–48
0004-TLHLJ,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.9,280.85,Yes,0.02840909090909091,11.058779296875,28.4475,5,1.0,4.0,1,0–12
1767-TGTKO,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.45,411.75,No,0.02250631313131313,8.813505859375,31.228333333333335,16,5.0,11.0,0,0–12
8439-LTUGF,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.0,198.6,No,0.04066951566951567,10.75966796875,22.390833333333333,6,1.0,5.0,0,0–12
8805-JNRAZ,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.2,103.7,No,0.0,11.087001953125,22.257499999999997,8,2.0,6.0,0,0–12
5089-IFSDP,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.45,6144.55,Yes,0.016835016835016835,6.2230078125,26.24416666666667,14,3.0,11.0,1,49–60
6418-HNFED,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.25,4089.45,No,0.008333333333333333,8.19716796875,25.01,6,1.0,5.0,0,49–60
0206-OYVOC,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.25,864.2,No,0.004629629629629629,9.947939453125,20.305833333333336,9,1.0,8.0,0,25–48
7291-CDTMJ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.65,19.65,No,0.02673611111111111,9.721015625,26.05333333333333,6,4.0,2.0,0,0–12
7128-GGCNO,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.8,3249.4,No,0.05227557530189109,10.718671875,26.516666666666666,13,6.0,7.0,0,25–48
